Stations_id,Bezugszeitraum,Jan.,Feb.,März,Apr.,Mai,Jun.,Jul.,Aug.,Sept.,Okt.,Nov.,Dez.,Jahr
5943,1981-2010,52,52,58,52,73,81,100,103,61,47,62,66,805
5952,1981-2010,71,54,59,46,58,74,82,76,68,67,65,76,797
5953,1981-2010,50,43,47,34,55,62,58,60,47,42,47,52,596
5959,1981-2010,71,59,64,47,70,85,96,80,69,61,66,79,846
6159,1981-2010,71,52,65,43,61,77,83,73,74,72,71,72,814
7369,1981-2010,60,57,64,48,73,72,80,62,54,64,64,74,773
7373,1981-2010,69,53,59,39,53,71,79,83,88,85,84,75,838
7403,1981-2010,83,76,90,92,116,139,150,130,108,93,98,110,1286
13926,1981-2010,49,39,47,31,51,62,53,55,47,41,45,50,569
14670,1981-2010,48,40,47,41,60,79,81,70,59,59,53,56,692
